Drug1_Binding_Affinity,Drug1_Renal_Clearance,Drug1_LogP,Drug2_Binding_Affinity,Drug2_Renal_Clearance,Drug2_LogP,Interaction,Drug1_CYP_0,Drug1_CYP_1,Drug1_CYP_2,Drug1_CYP_3,Drug2_CYP_0,Drug2_CYP_1,Drug2_CYP_2,Drug2_CYP_3
0.1333333333333333,0.08066666666666666,0.485,0.6666666666666667,0.14666666666666667,0.21250000000000002,0,False,False,True,False,False,False,True,False
0.3666666666666667,0.26,0.7649999999999999,0.4666666666666668,0.7013333333333333,0.51,1,False,False,True,False,False,True,False,False
0.2666666666666667,0.2833333333333333,0.935,0.9833333333333334,0.048666666666666636,0.09749999999999998,0,True,False,False,False,True,False,False,False
0.3833333333333333,0.15133333333333332,0.8300000000000001,0.09999999999999998,0.9246666666666666,0.10499999999999998,0,False,False,False,True,False,False,True,False
0.9333333333333333,0.3446666666666667,0.4125,0.5333333333333332,0.08066666666666666,0.51,0,False,False,False,True,False,False,False,True
0.6166666666666667,0.008666666666666656,0.345,0.9166666666666665,0.7899999999999999,0.13,0,False,True,False,False,True,False,False,False
0.6166666666666667,0.6313333333333333,0.25749999999999995,0.8500000000000001,0.5386666666666667,0.3175,1,False,True,False,False,False,False,True,False
0.44999999999999996,0.9706666666666667,0.11499999999999999,0.5,0.7566666666666667,0.655,0,False,True,False,False,False,True,False,False
0.8,0.362,0.5925,0.1499999999999999,0.42600000000000005,0.21250000000000002,1,False,True,False,False,False,False,True,False
0.5,0.05666666666666664,0.5275,0.19999999999999996,0.5906666666666667,0.3075,0,True,False,False,False,False,False,True,False
0.033333333333333215,0.8453333333333334,0.9824999999999999,0.6666666666666667,0.08866666666666662,0.125,1,False,True,False,False,False,False,True,False
0.9333333333333333,0.272,0.42000000000000004,0.016666666666666607,0.43466666666666665,0.41500000000000004,0,False,True,False,False,False,True,False,False
0.6333333333333333,0.9066666666666666,0.47,0.75,0.5473333333333333,0.7175,0,False,True,False,False,False,False,True,False
0.2833333333333332,0.672,0.3425,0.7,0.1406666666666666,0.5025,0,False,False,False,True,False,False,False,True
0.1499999999999999,0.08133333333333337,0.22749999999999998,0.6833333333333333,0.9673333333333333,0.32999999999999996,0,False,True,False,False,False,False,False,True
0.75,0.31933333333333336,0.9025000000000001,0.3666666666666667,0.6533333333333333,0.36,0,False,False,False,True,False,False,False,True
0.8833333333333333,0.624,0.5975,0.3666666666666667,0.59,0.74,0,False,False,False,True,False,True,False,False
0.29999999999999993,0.48,0.665,0.55,0.7613333333333333,0.09000000000000002,0,False,False,True,False,True,False,False,False
0.5666666666666667,0.396,0.4175,0.9166666666666665,0.6133333333333334,0.625,0,False,False,False,True,True,False,False,False
0.8333333333333333,0.19133333333333336,0.0,0.16666666666666663,0.3446666666666667,0.8674999999999999,0,True,False,False,False,False,True,False,False
0.5666666666666667,0.18466666666666665,0.255,0.8500000000000001,0.8273333333333334,0.04249999999999998,0,False,False,True,False,False,False,True,False
0.16666666666666663,0.7933333333333333,0.5175,0.5333333333333332,0.9726666666666667,0.41500000000000004,0,False,True,False,False,True,False,False,False
0.7,0.3806666666666666,0.9550000000000001,0.8999999999999999,0.7960000000000002,0.37250000000000005,0,False,False,False,True,False,False,True,False
0.16666666666666663,0.6953333333333335,0.6,0.8500000000000001,0.3853333333333333,0.195,0,True,False,False,False,False,False,False,True
0.6333333333333333,0.08199999999999996,0.2375,0.04999999999999993,0.4706666666666667,0.4325,1,False,True,False,False,False,False,True,False
0.04999999999999993,0.17133333333333334,0.7125,0.18333333333333335,0.049333333333333285,0.3325,1,True,False,False,False,False,True,False,False
0.8,0.6533333333333333,0.375,0.8500000000000001,0.16199999999999998,0.13,0,False,False,False,True,False,False,True,False
0.41666666666666674,0.46066666666666667,0.51,0.5333333333333332,0.9173333333333334,0.5325,1,False,True,False,False,False,False,True,False
0.7,0.5386666666666667,0.36750000000000005,0.8833333333333333,0.03466666666666668,0.7825,0,True,False,False,False,False,True,False,False
0.5333333333333332,0.6013333333333333,0.6525,0.33333333333333326,0.6313333333333333,0.5625,1,False,True,False,False,False,False,False,True
0.09999999999999998,0.40800000000000003,0.7225,0.8666666666666667,0.8086666666666668,0.895,0,False,False,True,False,False,False,True,False
0.19999999999999996,0.29466666666666674,0.25,0.41666666666666674,0.09999999999999998,0.6025,1,False,True,False,False,False,False,False,True
0.5833333333333333,0.06133333333333335,0.475,0.7166666666666666,0.52,0.79,0,False,False,False,True,True,False,False,False
0.7166666666666666,0.29399999999999993,0.99,0.2833333333333332,0.7886666666666667,0.0675,0,False,False,True,False,False,False,True,False
0.18333333333333335,0.846,0.2925,0.7666666666666666,0.45133333333333336,0.24,0,False,False,False,True,False,False,False,True
0.16666666666666663,0.9153333333333334,0.6675,0.8999999999999999,0.07400000000000001,0.595,1,False,True,False,False,False,False,True,False
0.7333333333333332,0.8493333333333334,0.27249999999999996,0.0,0.64,0.03999999999999998,0,False,False,False,True,False,False,True,False
0.2666666666666667,0.9860000000000001,0.2975,0.25,0.05399999999999999,0.8025,1,False,True,False,False,False,False,True,False
0.2333333333333334,0.6026666666666667,0.43999999999999995,0.04999999999999993,0.8313333333333334,0.9025000000000001,0,True,False,False,False,False,True,False,False
0.9833333333333334,0.5226666666666667,0.5325,0.09999999999999998,0.6346666666666666,0.4075,0,False,False,True,False,False,False,True,False
0.18333333333333335,0.18333333333333335,0.4225,0.8333333333333333,0.7786666666666667,0.05249999999999999,0,True,False,False,False,False,False,False,True
0.5666666666666667,0.618,0.6525,0.8500000000000001,0.396,0.12,1,False,True,False,False,False,False,True,False
0.19999999999999996,0.59,0.9550000000000001,0.8333333333333333,0.41133333333333333,0.99,0,False,True,False,False,True,False,False,False
0.75,0.04799999999999999,0.41000000000000003,0.1499999999999999,0.6940000000000001,0.16249999999999998,0,True,False,False,False,True,False,False,False
0.9833333333333334,0.2513333333333333,0.355,0.033333333333333215,0.2773333333333333,0.9550000000000001,0,False,True,False,False,False,True,False,False
0.16666666666666663,0.7966666666666667,0.8274999999999999,0.18333333333333335,0.93,0.61,1,False,False,True,False,False,True,False,False
0.34999999999999987,0.16266666666666668,0.015000000000000013,0.6333333333333333,0.7400000000000001,0.21999999999999997,0,False,False,False,True,False,False,True,False
0.5333333333333332,0.2633333333333333,0.39749999999999996,0.11666666666666659,0.06,0.21000000000000002,0,False,False,True,False,False,False,False,True
0.04999999999999993,0.2626666666666667,0.6975,0.55,0.9526666666666667,0.20500000000000002,0,False,False,False,True,False,False,False,True
0.3666666666666667,0.12066666666666664,0.09250000000000003,0.25,0.10733333333333328,0.63,1,False,False,True,False,False,False,True,False
0.2666666666666667,0.9313333333333332,0.125,0.8333333333333333,0.17866666666666664,0.45499999999999996,0,False,True,False,False,False,False,False,True
0.5166666666666666,0.2713333333333333,0.915,0.09999999999999998,0.2866666666666666,0.9125000000000001,0,False,False,True,False,False,False,True,False
0.3833333333333333,0.7620000000000001,0.7849999999999999,0.29999999999999993,0.8886666666666668,0.3225,1,False,False,True,False,True,False,False,False
0.6000000000000001,0.3633333333333333,0.25749999999999995,0.6000000000000001,0.45733333333333326,0.265,1,False,True,False,False,False,False,False,True
0.55,0.9953333333333335,0.635,0.8500000000000001,0.9266666666666666,0.22749999999999998,1,False,False,True,False,True,False,False,False
0.25,0.8493333333333334,0.04249999999999998,0.1499999999999999,0.31199999999999994,0.0675,0,True,False,False,False,False,False,False,True
0.5166666666666666,0.17666666666666664,0.3025,0.08333333333333326,0.3766666666666667,0.8674999999999999,1,False,True,False,False,False,False,True,False
0.44999999999999996,0.9793333333333335,0.9950000000000001,0.04999999999999993,0.29733333333333334,0.475,1,False,False,True,False,False,True,False,False
0.8666666666666667,0.20799999999999996,0.35250000000000004,0.21666666666666667,0.7886666666666667,0.4325,0,False,True,False,False,False,True,False,False
0.75,0.33199999999999996,0.38,0.2333333333333334,0.4860000000000001,0.75,0,False,False,False,True,True,False,False,False
0.5833333333333333,0.19866666666666666,0.4275,0.8833333333333333,0.09533333333333333,0.14500000000000002,1,False,False,True,False,True,False,False,False
0.033333333333333215,0.604,0.30000000000000004,0.44999999999999996,0.42533333333333334,0.11249999999999999,0,False,False,True,False,True,False,False,False
0.21666666666666667,0.7493333333333333,0.8474999999999999,0.55,0.9586666666666669,0.8,1,False,True,False,False,False,False,True,False
0.25,0.6006666666666667,0.7275,0.8166666666666667,0.08866666666666662,0.14,0,True,False,False,False,False,False,True,False
0.6500000000000001,0.5873333333333333,0.9550000000000001,0.6000000000000001,0.8420000000000002,0.40249999999999997,0,False,False,False,True,False,False,False,True
0.033333333333333215,0.4893333333333334,0.7275,0.34999999999999987,0.524,0.30000000000000004,1,True,False,False,False,False,True,False,False
0.5666666666666667,0.266,0.8574999999999999,0.44999999999999996,0.035999999999999976,0.09499999999999997,0,False,False,False,True,True,False,False,False
0.9166666666666665,0.7233333333333333,0.7525,0.8,0.009333333333333305,0.71,0,False,True,False,False,False,False,True,False
0.6666666666666667,0.03933333333333333,0.9824999999999999,0.7666666666666666,0.4866666666666667,0.1725,0,False,False,True,False,False,False,True,False
0.75,0.6553333333333334,0.15500000000000003,0.9166666666666665,0.2466666666666667,0.33999999999999997,0,False,False,True,False,False,False,True,False
0.7,0.11866666666666664,0.56,0.6000000000000001,0.8573333333333334,0.47250000000000003,0,False,True,False,False,False,True,False,False
0.19999999999999996,0.7300000000000001,0.42500000000000004,0.06666666666666665,0.7679999999999999,0.76,1,False,False,True,False,False,True,False,False
0.7333333333333332,0.18000000000000005,0.9450000000000001,0.55,0.3393333333333334,0.1225,1,True,False,False,False,False,False,False,True
0.48333333333333317,0.9726666666666667,0.1375,0.4666666666666668,0.43533333333333335,0.545,0,False,False,True,False,False,False,True,False
0.1499999999999999,0.42733333333333334,0.42500000000000004,0.1499999999999999,0.4713333333333334,0.0025000000000000022,1,True,False,False,False,False,False,False,True
0.34999999999999987,0.18266666666666675,0.25,0.75,0.30066666666666664,0.32499999999999996,0,False,True,False,False,True,False,False,False
0.9833333333333334,0.62,0.8825000000000001,0.033333333333333215,0.03866666666666663,0.14500000000000002,0,True,False,False,False,False,True,False,False
0.08333333333333326,0.5700000000000001,0.6025,0.033333333333333215,0.45999999999999996,0.1825,1,True,False,False,False,True,False,False,False
0.2333333333333334,0.4746666666666667,0.02250000000000002,0.016666666666666607,0.026666666666666672,0.175,0,False,False,False,True,False,False,True,False
0.6000000000000001,0.23533333333333328,0.31499999999999995,0.8666666666666667,0.32466666666666666,0.2425,1,False,False,False,True,False,False,True,False
0.09999999999999998,0.8653333333333334,0.2925,0.3666666666666667,0.9326666666666666,0.14500000000000002,1,False,False,False,True,True,False,False,False
0.8833333333333333,0.19333333333333336,0.245,0.41666666666666674,0.5820000000000001,0.2925,0,False,True,False,False,True,False,False,False
0.75,0.628,0.010000000000000009,0.21666666666666667,0.8713333333333334,0.5625,0,False,True,False,False,False,False,False,True
0.8,0.44066666666666665,0.885,0.5333333333333332,0.8220000000000002,0.365,0,False,False,False,True,False,False,False,True
0.4666666666666668,0.9460000000000001,0.515,0.3999999999999999,0.55,0.4275,1,False,True,False,False,False,False,True,False
0.21666666666666667,0.9460000000000001,0.8574999999999999,0.55,0.20933333333333337,0.5,0,False,False,False,True,True,False,False,False
0.033333333333333215,0.8246666666666665,0.3025,0.9166666666666665,0.122,0.8625,0,True,False,False,False,False,True,False,False
0.3999999999999999,0.8913333333333332,0.48750000000000004,0.0,0.9646666666666667,0.7775000000000001,1,False,False,True,False,False,True,False,False
0.8833333333333333,0.5886666666666668,0.5425,0.8666666666666667,0.15733333333333327,0.235,0,True,False,False,False,False,False,False,True
0.5166666666666666,0.564,0.33499999999999996,0.6000000000000001,0.20866666666666667,0.5375,0,True,False,False,False,False,True,False,False
0.48333333333333317,0.618,0.025000000000000022,0.41666666666666674,0.9893333333333335,0.9950000000000001,1,False,True,False,False,False,False,True,False
0.5833333333333333,0.9433333333333335,0.4375,0.2333333333333334,0.7179999999999999,0.7075,0,False,True,False,False,False,True,False,False
0.7166666666666666,0.5833333333333334,0.1725,0.11666666666666659,0.21399999999999997,0.9299999999999999,0,True,False,False,False,False,True,False,False
0.9333333333333333,0.04733333333333334,0.7275,0.5833333333333333,0.378,0.99,0,True,False,False,False,True,False,False,False
0.0,0.9133333333333334,0.38749999999999996,0.6333333333333333,0.2766666666666666,0.4225,0,False,False,True,False,True,False,False,False
0.1499999999999999,0.5166666666666667,0.09000000000000002,0.016666666666666607,0.4753333333333333,0.5175,1,False,True,False,False,True,False,False,False
0.6666666666666667,0.352,0.8474999999999999,0.7833333333333332,0.608,0.575,0,False,False,False,True,True,False,False,False
0.08333333333333326,0.32999999999999996,0.53,0.06666666666666665,0.1333333333333333,0.51,1,False,True,False,False,True,False,False,False
0.1333333333333333,0.18133333333333335,0.4325,0.7166666666666666,0.43733333333333335,0.5775,1,False,False,True,False,False,True,False,False
0.9666666666666666,0.9906666666666667,0.5075,0.16666666666666663,0.7613333333333333,0.905,0,True,False,False,False,False,False,False,True
0.2666666666666667,0.7160000000000001,0.68,0.41666666666666674,0.12866666666666665,0.36,0,True,False,False,False,False,True,False,False
0.19999999999999996,0.22199999999999998,0.515,0.9166666666666665,0.7226666666666667,0.405,1,True,False,False,False,False,False,False,True
0.95,0.7006666666666667,0.8274999999999999,0.8166666666666667,0.07400000000000001,0.39,0,False,True,False,False,False,False,False,True
0.6666666666666667,0.16399999999999998,0.9524999999999999,0.3999999999999999,0.6260000000000001,0.03999999999999998,0,False,False,True,False,False,False,True,False
0.09999999999999998,0.9146666666666666,0.22749999999999998,0.18333333333333335,0.676,0.725,0,False,True,False,False,False,False,False,True
0.9166666666666665,0.7079999999999999,0.3275,0.5666666666666667,0.8626666666666668,0.9275,0,True,False,False,False,False,False,True,False
0.1499999999999999,0.5720000000000001,0.24,0.43333333333333335,0.7899999999999999,0.38,0,False,True,False,False,False,True,False,False
0.9166666666666665,0.44000000000000006,0.1775,0.8666666666666667,0.9700000000000001,0.655,0,True,False,False,False,False,False,False,True
0.0,0.9293333333333335,0.2475,0.19999999999999996,0.9480000000000001,0.5925,1,False,True,False,False,False,True,False,False
0.9666666666666666,0.3593333333333334,0.5425,0.9666666666666666,0.5913333333333333,0.45499999999999996,0,False,True,False,False,False,False,False,True
0.34999999999999987,0.23533333333333328,0.07,0.25,0.5893333333333334,0.39249999999999996,0,False,False,False,True,True,False,False,False
0.04999999999999993,0.3566666666666667,0.935,0.2333333333333334,0.5553333333333335,0.485,1,True,False,False,False,False,True,False,False
0.31666666666666654,0.9973333333333333,0.2475,0.5833333333333333,0.31133333333333335,0.26249999999999996,0,False,False,False,True,False,True,False,False
0.1499999999999999,0.6753333333333335,0.8300000000000001,0.3666666666666667,0.17733333333333334,0.5375,0,False,True,False,False,True,False,False,False
0.25,0.6979999999999998,0.5925,0.8833333333333333,0.7240000000000001,0.7425,0,False,True,False,False,False,False,False,True
0.09999999999999998,0.5906666666666667,0.7425,0.8333333333333333,0.2326666666666667,0.575,0,False,False,False,True,True,False,False,False
0.3666666666666667,0.6186666666666668,0.4,0.55,0.9860000000000001,0.7625,0,True,False,False,False,False,False,False,True
0.33333333333333326,0.904,0.2375,0.44999999999999996,0.01533333333333331,0.11249999999999999,0,False,False,True,False,True,False,False,False
0.3666666666666667,0.08133333333333337,0.8799999999999999,0.8999999999999999,0.20799999999999996,0.905,0,False,False,True,False,False,False,False,True
0.8500000000000001,0.4953333333333333,0.495,0.55,0.08000000000000002,0.6975,0,True,False,False,False,False,False,True,False
0.2333333333333334,0.86,0.6375,0.8833333333333333,0.3626666666666667,0.09250000000000003,0,True,False,False,False,False,False,True,False
0.8999999999999999,0.672,0.43500000000000005,0.7166666666666666,0.6593333333333334,0.395,1,False,True,False,False,True,False,False,False
0.5166666666666666,0.4946666666666667,0.2025,0.75,0.2433333333333333,0.30500000000000005,0,False,True,False,False,True,False,False,False
0.8833333333333333,0.6893333333333335,0.645,0.6000000000000001,0.898,0.8525,0,False,False,True,False,False,False,False,True
0.29999999999999993,0.3526666666666667,0.5675,0.4666666666666668,0.031333333333333324,0.43500000000000005,0,False,True,False,False,True,False,False,False
0.3666666666666667,0.18466666666666665,0.5525,0.2333333333333334,0.5920000000000001,0.025000000000000022,1,False,False,True,False,False,True,False,False
0.44999999999999996,0.22733333333333328,0.48,0.8166666666666667,0.5166666666666667,0.6525,0,True,False,False,False,False,True,False,False
0.6500000000000001,0.8846666666666666,0.36750000000000005,0.34999999999999987,0.3733333333333333,0.8325,0,False,False,False,True,False,False,True,False
0.29999999999999993,0.07466666666666666,0.21000000000000002,0.5,0.42533333333333334,0.5975,0,False,True,False,False,False,False,False,True
0.3833333333333333,0.06066666666666665,0.645,0.55,0.2693333333333334,0.16999999999999998,0,True,False,False,False,False,True,False,False
0.7833333333333332,0.6886666666666669,0.8574999999999999,0.9833333333333334,0.9006666666666666,0.7825,0,True,False,False,False,True,False,False,False
0.6666666666666667,0.6313333333333333,0.015000000000000013,0.5166666666666666,0.07800000000000001,0.67,0,False,False,True,False,True,False,False,False
0.5833333333333333,0.6193333333333334,0.8674999999999999,0.3999999999999999,0.912,0.3225,0,False,False,True,False,False,False,True,False
0.6666666666666667,0.6686666666666669,0.8374999999999999,0.41666666666666674,0.14266666666666672,0.2975,0,False,False,True,False,False,False,False,True
0.5833333333333333,0.26,0.75,0.7166666666666666,0.5660000000000001,0.43999999999999995,0,True,False,False,False,False,False,True,False
0.48333333333333317,0.29000000000000004,0.7749999999999999,0.55,0.045999999999999985,0.0625,1,False,False,True,False,False,True,False,False
0.5,0.7326666666666667,0.9924999999999999,0.8166666666666667,0.04999999999999999,0.37749999999999995,0,False,False,False,True,True,False,False,False
0.06666666666666665,0.31666666666666665,0.07500000000000001,0.43333333333333335,0.07266666666666666,0.7125,0,False,False,True,False,True,False,False,False
0.9833333333333334,0.15933333333333338,0.6475,0.29999999999999993,0.6506666666666666,0.29000000000000004,0,False,False,True,False,False,False,True,False
0.7333333333333332,0.7040000000000001,0.4075,0.7666666666666666,0.5253333333333334,0.010000000000000009,1,False,True,False,False,False,False,True,False
0.43333333333333335,0.898,0.6325,0.2666666666666667,0.8133333333333334,0.1725,1,False,False,False,True,False,True,False,False
0.11666666666666659,0.6073333333333333,0.2375,0.7333333333333332,0.2526666666666667,0.265,0,False,False,False,True,False,True,False,False
0.5166666666666666,0.5693333333333334,0.010000000000000009,0.19999999999999996,0.00599999999999995,0.9675,0,False,False,True,False,False,True,False,False
0.6000000000000001,0.059333333333333294,0.7625,0.08333333333333326,0.42800000000000005,0.11249999999999999,0,True,False,False,False,True,False,False,False
0.43333333333333335,0.7793333333333333,0.375,0.7666666666666666,0.04533333333333328,0.9450000000000001,0,False,True,False,False,True,False,False,False
0.7,0.06666666666666665,0.08500000000000002,0.1499999999999999,0.9146666666666666,0.09999999999999998,0,True,False,False,False,True,False,False,False
0.5166666666666666,0.14399999999999996,0.235,0.016666666666666607,0.5700000000000001,0.14500000000000002,0,False,False,True,False,False,False,True,False
0.5,0.11600000000000005,0.6625,0.9166666666666665,0.22266666666666668,0.5175,0,False,False,True,False,False,False,False,True
0.5666666666666667,0.834,0.7975000000000001,0.06666666666666665,0.09533333333333333,0.685,1,False,False,True,False,False,True,False,False
0.033333333333333215,0.6900000000000001,0.98,0.5333333333333332,0.04733333333333334,0.0050000000000000044,1,False,True,False,False,False,False,True,False
0.16666666666666663,0.5653333333333335,0.5525,0.16666666666666663,0.5893333333333334,0.32999999999999996,1,True,False,False,False,False,False,True,False
0.48333333333333317,0.09199999999999997,0.015000000000000013,0.7,0.043999999999999984,0.565,1,True,False,False,False,False,True,False,False
0.6666666666666667,0.5853333333333335,0.5025,0.9166666666666665,0.2646666666666667,0.08000000000000002,0,False,False,True,False,False,False,True,False
0.3666666666666667,0.9186666666666669,0.5275,0.25,0.344,0.11249999999999999,0,False,True,False,False,True,False,False,False
0.1499999999999999,0.14399999999999996,0.6275,0.1499999999999999,0.41666666666666663,0.1875,0,False,True,False,False,False,True,False,False
0.1499999999999999,0.686,0.010000000000000009,0.8,0.14666666666666667,0.61,1,False,False,True,False,False,True,False,False
0.2333333333333334,0.6006666666666667,0.195,0.04999999999999993,0.44066666666666665,0.7975000000000001,1,False,False,True,False,False,True,False,False
0.9666666666666666,0.17066666666666663,0.5075,0.95,0.16800000000000004,0.6975,1,True,False,False,False,False,True,False,False
0.06666666666666665,0.12,0.615,0.3999999999999999,0.2766666666666666,0.96,1,False,True,False,False,False,False,True,False
0.06666666666666665,0.31133333333333335,0.5775,0.43333333333333335,0.534,0.1375,1,False,True,False,False,False,False,True,False
0.7333333333333332,0.03799999999999998,0.15749999999999997,0.8833333333333333,0.8493333333333334,0.45999999999999996,0,False,True,False,False,False,False,False,True
0.5833333333333333,0.562,0.09749999999999998,0.2833333333333332,0.9313333333333332,0.28500000000000003,0,False,True,False,False,True,False,False,False
0.9166666666666665,0.6886666666666669,0.47250000000000003,0.3999999999999999,0.9840000000000001,0.6925,1,False,False,True,False,False,False,False,True
0.7333333333333332,0.7873333333333333,0.37,0.0,0.656,0.645,0,True,False,False,False,False,True,False,False
0.7833333333333332,0.7160000000000001,0.8875,0.04999999999999993,0.11199999999999999,0.5425,0,False,False,False,True,False,True,False,False
0.6500000000000001,0.6,0.8500000000000001,0.5,0.41466666666666674,0.545,1,False,False,False,True,False,True,False,False
0.9166666666666665,0.42600000000000005,0.0050000000000000044,0.8500000000000001,0.2533333333333333,0.9025000000000001,1,False,False,False,True,True,False,False,False
0.09999999999999998,0.1253333333333333,0.29500000000000004,0.09999999999999998,0.6666666666666666,0.8025,0,False,True,False,False,False,True,False,False
0.34999999999999987,0.348,0.32999999999999996,0.9166666666666665,0.9353333333333335,0.7425,0,False,False,True,False,False,False,False,True
0.7666666666666666,0.7526666666666667,0.67,0.31666666666666654,0.5926666666666667,0.7375,0,False,True,False,False,True,False,False,False
0.9333333333333333,0.13933333333333336,0.7425,0.3833333333333333,0.1326666666666667,0.4125,0,False,False,True,False,False,False,True,False
0.7666666666666666,0.3506666666666667,0.47,0.5833333333333333,0.22999999999999998,0.5475,1,True,False,False,False,True,False,False,False
0.9333333333333333,0.2546666666666667,0.6075,0.5833333333333333,0.488,0.9275,0,False,False,False,True,False,True,False,False
0.8,0.854,0.43500000000000005,0.5333333333333332,0.31733333333333325,0.030000000000000027,0,False,True,False,False,False,False,False,True
0.8500000000000001,0.13133333333333336,0.010000000000000009,0.19999999999999996,0.3893333333333334,0.2425,0,False,True,False,False,False,False,False,True
0.18333333333333335,0.8720000000000002,0.5075,0.7833333333333332,0.6506666666666666,0.72,0,False,False,False,True,False,False,False,True
0.016666666666666607,0.7953333333333333,0.9950000000000001,0.34999999999999987,0.049333333333333285,0.6025,1,False,True,False,False,False,False,True,False
0.7833333333333332,0.46199999999999997,0.8875,0.8666666666666667,0.43666666666666665,0.365,1,False,False,False,True,True,False,False,False
0.5,0.6626666666666667,0.2975,0.8666666666666667,0.6426666666666667,0.5825,0,False,False,False,True,False,False,False,True
0.25,0.568,0.4275,0.5166666666666666,0.14666666666666667,0.555,0,False,False,False,True,False,False,True,False
0.06666666666666665,0.8473333333333334,0.8700000000000001,0.41666666666666674,0.9806666666666667,0.7575000000000001,0,False,False,False,True,False,False,False,True
0.75,0.7213333333333333,0.30000000000000004,0.43333333333333335,0.844,0.65,1,False,True,False,False,True,False,False,False
0.55,0.7846666666666667,0.5525,0.8166666666666667,0.5706666666666667,0.16749999999999998,0,False,True,False,False,False,False,False,True
0.06666666666666665,0.7160000000000001,0.6425,0.8500000000000001,0.9446666666666667,0.67,0,False,False,True,False,False,False,True,False
0.3666666666666667,0.8453333333333334,0.47,0.9166666666666665,0.7773333333333333,0.44999999999999996,0,False,False,False,True,False,False,False,True
0.1333333333333333,0.6420000000000001,0.6025,0.1499999999999999,0.88,0.8425,0,False,False,True,False,False,False,True,False
0.44999999999999996,0.7393333333333335,0.7975000000000001,0.0,0.9840000000000001,0.7825,0,False,False,True,False,False,False,False,True
0.9166666666666665,0.14266666666666672,0.42000000000000004,0.04999999999999993,0.5479999999999999,0.71,0,False,True,False,False,False,False,False,True
0.033333333333333215,0.43800000000000006,0.5775,1.0,0.9900000000000001,0.175,0,False,False,False,True,False,True,False,False
0.7666666666666666,0.42200000000000004,0.4075,0.7166666666666666,0.3560000000000001,0.835,1,False,False,False,True,True,False,False,False
0.033333333333333215,0.9346666666666666,0.10749999999999998,0.6833333333333333,0.14933333333333337,0.565,0,True,False,False,False,False,True,False,False
0.3833333333333333,0.4993333333333334,0.44499999999999995,0.6833333333333333,0.684,0.6125,1,True,False,False,False,False,False,False,True
0.5833333333333333,0.4646666666666667,0.8600000000000001,0.3666666666666667,0.5086666666666667,0.15749999999999997,1,False,False,False,True,False,False,True,False
0.06666666666666665,0.4726666666666667,0.7175,0.033333333333333215,0.6773333333333332,0.665,0,True,False,False,False,False,True,False,False
0.6333333333333333,0.914,0.36,0.2833333333333332,0.2739999999999999,0.044999999999999984,0,False,True,False,False,False,True,False,False
0.8166666666666667,0.28800000000000003,0.95,0.9166666666666665,0.2853333333333333,0.79,1,True,False,False,False,False,False,True,False
0.43333333333333335,0.30866666666666664,0.07,0.8333333333333333,0.05399999999999999,0.905,0,False,False,False,True,False,False,True,False
0.6500000000000001,0.7893333333333333,0.7875000000000001,0.6833333333333333,0.6426666666666667,0.6975,1,False,False,False,True,False,True,False,False
0.3999999999999999,0.1273333333333333,0.0675,0.2833333333333332,0.6046666666666666,0.535,0,False,False,True,False,False,False,True,False
0.9833333333333334,0.32666666666666666,0.02250000000000002,0.8999999999999999,0.4139999999999999,0.16999999999999998,1,False,False,True,False,False,False,True,False
0.6000000000000001,0.45600000000000007,0.44499999999999995,0.6666666666666667,0.4633333333333334,0.9975,1,True,False,False,False,False,False,False,True
0.08333333333333326,0.686,0.66,0.5333333333333332,0.7586666666666667,0.9325000000000001,0,False,False,True,False,False,False,False,True
0.04999999999999993,0.40266666666666673,0.6575,0.8833333333333333,0.52,0.8500000000000001,0,False,False,False,True,False,True,False,False
0.75,0.2293333333333334,0.74,0.8833333333333333,0.6086666666666668,0.825,0,False,False,True,False,False,False,False,True
0.6500000000000001,0.7533333333333333,0.09749999999999998,0.25,0.5386666666666667,0.04999999999999999,0,False,False,False,True,False,False,False,True
0.31666666666666654,0.7720000000000001,0.4375,0.9333333333333333,0.28800000000000003,0.7675000000000001,0,True,False,False,False,False,True,False,False
0.29999999999999993,0.16733333333333333,0.9075,0.09999999999999998,0.7133333333333333,0.027500000000000024,0,False,True,False,False,False,True,False,False
0.8999999999999999,0.32199999999999995,0.715,0.8,0.6220000000000001,0.2925,0,False,False,False,True,True,False,False,False
0.8500000000000001,0.9853333333333335,0.535,0.3833333333333333,0.16733333333333333,0.125,0,False,True,False,False,False,True,False,False
0.18333333333333335,0.03199999999999997,0.4,0.34999999999999987,0.0040000000000000036,0.5425,1,False,False,False,True,False,True,False,False
0.1333333333333333,0.8586666666666668,0.8700000000000001,0.19999999999999996,0.9173333333333334,0.04749999999999999,1,False,False,True,False,False,True,False,False
0.08333333333333326,0.3426666666666667,0.4475,0.6000000000000001,0.1226666666666667,0.72,0,False,False,False,True,False,True,False,False
0.2666666666666667,0.6579999999999999,0.675,0.3833333333333333,0.53,0.35250000000000004,1,False,True,False,False,True,False,False,False
0.2666666666666667,0.7593333333333333,0.99,0.3833333333333333,0.32066666666666666,0.6025,0,True,False,False,False,False,False,True,False
0.5,0.43666666666666665,0.96,0.31666666666666654,0.16866666666666663,0.1175,0,False,False,True,False,True,False,False,False
0.9166666666666665,0.046666666666666634,0.43000000000000005,0.31666666666666654,0.678,0.815,0,False,False,True,False,False,False,False,True
